drive_id,nome,mime,ext,bytes,classe,comercial,metodo,confianca,evidencia_conteudo,sha256_lido,n_chars,path_contexto
1NRs6XSD2ziJUHFF9fRlsh2cNa5M7QnGw,Atualizacacao_Q14_anoref2025_PART_3642.md,text/markdown,md,565,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados de chunking como layer SILVER e chunk_id gerados pelo nosso pipeline.",1c8282950907e8a4,565,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1MHrbDSuFBKH2y6LHboRmSS4oX9kf_dGO,Atualizacacao_Q14_anoref2025_PART_3299.md,text/markdown,md,1589,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Tabela da Planta Genérica de Valores da Prefeitura de São Paulo contendo setores, quadras e valores de m².",b02b92aabd023616,1589,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1VDIUePQBhLl-pWbMvbcsMfvuLBUFDwV4,Atualizacacao_Q14_anoref2025_PART_3083.md,text/markdown,md,1618,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Base cadastral pública de IPTU (Planta Genérica de Valores) da Prefeitura de São Paulo contendo códigos SQL.",8695cd458b72ab41,1618,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1nzUsZ5gahNic0UqBwKLKUxRcQfajTh5T,Atualizacacao_Q14_anoref2025_PART_2864.md,text/markdown,md,1606,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Tabela de valores de m² por setor e quadra da Planta Genérica de Valores da Prefeitura.",4ecf2ae5fae23e80,1606,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
17bXvdQ89NdwgXUKatoGecyke92KT3-Ie,Atualizacacao_Q14_anoref2025_PART_2824.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do nosso pipeline como layer SILVER, chunk_id e REF_TABELA.",072d20557433ef91,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1U6HYzZ7ImlQXdp0wWH-QT6OUeP1qUO2I,Atualizacacao_Q14_anoref2025_PART_2757.md,text/markdown,md,560,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do nosso pipeline como chunk_id e layer SILVER no topo do texto.",eac3640e24211a85,560,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1ZUTj_OjOiM_cOcygghBYAEOLhdtW_rVM,Atualizacacao_Q14_anoref2025_PART_2721.md,text/markdown,md,566,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados de chunking e layer SILVER inseridos pelo nosso pipeline de processamento.",876e8df1fbba9b6a,566,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1CFrl0U6h9ImB5azFtYWFK-5IP72CuZWx,Atualizacacao_Q14_anoref2025_PART_2701.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do nosso pipeline como layer SILVER, chunk_id e referências a tabelas.",09f92081ddb71786,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1Q3BvF5k9FOY-ntvgVgu0s7sUJKppOGAk,Atualizacacao_Q14_anoref2025_PART_2700.md,text/markdown,md,563,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados do nosso pipeline como 'layer: SILVER' e 'chunk_id' provam que o texto foi re-trabalhado.",aeecfec130d84347,563,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1jSWVb_msXf310Dq-3AMKTqIlN55OLVnp,Atualizacacao_Q14_anoref2025_PART_2597.md,text/markdown,md,1589,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Dados cadastrais de SQL e valores de m² da Planta Genérica de Valores da Prefeitura.",d580e8d49bfd25fc,1589,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1OM8bN6zLcmry5LZ7TzieZRDmVBEebCdc,Atualizacacao_Q14_anoref2025_PART_2586.md,text/markdown,md,599,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do nosso pipeline como chunk_id e layer SILVER no cabeçalho.",28a88f904cd18c06,599,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1ht9429xYqwbu18xyd8KkfNs9VJSHhxYG,Atualizacacao_Q14_anoref2025_PART_2555.md,text/markdown,md,1589,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Base cadastral pública de valores de IPTU por SQL da Prefeitura de São Paulo.",08015df1928f3367,1589,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1ZYSJXOzFG2cgXo8D-DMjPW80zOqhWCiS,Atualizacacao_Q14_anoref2025_PART_2515.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do pipeline como layer SILVER, chunk_id e referências a tabelas estruturadas.",c014c17d627b104a,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1iYFi9_P3Qkq7bW_RIxKqdkRH7ouvMnWR,Atualizacacao_Q14_anoref2025_PART_2497.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do pipeline como layer SILVER, chunk_id e referências a tabelas.",5c52431dd4eb8eef,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1SBH2wh_xO3i2LsUdyN9b80wyluy50JDu,Atualizacacao_Q14_anoref2025_PART_2493.md,text/markdown,md,599,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do nosso pipeline (chunk_id, layer SILVER) e dados cadastrais de SQL.",4b2d6dbe8768c10a,599,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1_Gj5nWjDt5ORGHgJL9zDHHAl_u21JbaN,Atualizacacao_Q14_anoref2025_PART_2484.md,text/markdown,md,564,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Dados de Setor, Quadra e Lote (SQL) da Planta Genérica de Valores da Prefeitura de São Paulo.",482e1bcdb63b022c,564,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1Q2SusiTt4MXq1-_MmokC0XDiM3QEQCCC,Atualizacacao_Q14_anoref2025_PART_2472.md,text/markdown,md,599,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Dados de setor, quadra e lote (SQL) da base cadastral de IPTU da Prefeitura de São Paulo.",ddb87e80dbde58a6,599,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1CamYSL5vBR11oW2f6HaCwPhIz2Mq2kBt,Atualizacacao_Q14_anoref2025_PART_2465.md,text/markdown,md,1618,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Tabela de valores por SQL da Planta Genérica de Valores da Prefeitura de São Paulo.",acc1304daf2f183b,1618,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
190xS5wI8cR_Y3kEYOmog_J7x-KzkllLQ,Atualizacacao_Q14_anoref2025_PART_2429.md,text/markdown,md,1589,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Dados originais da Planta Genérica de Valores (PGV) da Prefeitura de São Paulo, contendo setores e quadras.",bf5be6ec665a10e4,1589,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1LxZXYogQOdvlnHyKu066G8mGqLLCFUKr,Atualizacacao_Q14_anoref2025_PART_2397.md,text/markdown,md,562,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do nosso pipeline (layer SILVER e chunk_id) no cabeçalho do texto.",2a31845289d74ae9,562,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1oxwc1XWFLZQTFEFeMFlYHpzhsHX98FvM,Atualizacacao_Q14_anoref2025_PART_2395.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do pipeline como layer SILVER, chunk_id e referências a tabelas ancoradas.",7c56bb137e82c9bf,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1YqKi8cECLyEH-5wJlO-5yZaMZiGA7c1Y,Atualizacacao_Q14_anoref2025_PART_2380.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do pipeline como layer SILVER, chunk_id e referências a tabelas ancoradas.",209d88f214db0936,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1cS0IVl6UH_nErZCvIDeVa-75wETF9A_M,Atualizacacao_Q14_anoref2025_PART_2378.md,text/markdown,md,1592,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Base cadastral pública de valores por logradouro (PGV) da Prefeitura de São Paulo.",a199aad13086adb2,1592,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
18KWbCdO4mtx6OyPk8eeRFc9JC959qLF4,Atualizacacao_Q14_anoref2025_PART_2369.md,text/markdown,md,1616,OFICIAL,sim,texto_nativo+llm,media,"LLM(flash,media): Dados de Setor e Quadra (SQL) e valores de m² da Planta Genérica de Valores da Prefeitura.",7efab412ca25c331,1616,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1at3C1vVFDAFXpU1c6h1u2PRUA6o8a0_s,Atualizacacao_Q14_anoref2025_PART_2368.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do pipeline como layer SILVER, chunk_id e referências a tabelas.",c01c358db0e45a1b,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1ahPYAuphL-RFcniK9yY_LlmHhEr9SFKY,Atualizacacao_Q14_anoref2025_PART_2367.md,text/markdown,md,599,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do nosso pipeline como layer SILVER e chunk_id no cabeçalho.",967a3b9813685c3e,599,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1ffJqroZgDClT1FsMF1UQGD21a1YasCb2,Atualizacacao_Q14_anoref2025_PART_2355.md,text/markdown,md,555,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados como layer SILVER e chunk_id provam que o texto foi processado por nosso pipeline.",24205df377a1ecea,555,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1ch3hbda5nUBVKKeNmxCoqyJwoyqsfyTY,Atualizacacao_Q14_anoref2025_PART_2353.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do nosso pipeline como layer SILVER, chunk_id e referências estruturadas.",dc900739b7e3907b,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1hfVVvcFLyxXbKBJ0xnxNWhSR9NHOfaHp,Atualizacacao_Q14_anoref2025_PART_2312.md,text/markdown,md,1589,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados de pipeline como layer SILVER e chunk_id indicam processamento pelo nosso sistema.",843e07952ba96e8c,1589,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1QeCJUrWB2uLu27k7iUDurYAbe4PeWmuZ,Atualizacacao_Q14_anoref2025_PART_2332.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do nosso pipeline como layer SILVER, chunk_id e referências a tabelas.",42f5dba668f6223c,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1XXdu5BuYNP2TJXdlLRfH6fFwyr513CxA,Atualizacacao_Q14_anoref2025_PART_2284.md,text/markdown,md,199,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados como layer SILVER, chunk_id e REF_TABELA indicam processamento pelo nosso pipeline de IA.",880de2c3d4f352f6,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1tmbWbQY38XL8yb73uvOV9gx81X4DQ85Y,Atualizacacao_Q14_anoref2025_PART_2270.md,text/markdown,md,1616,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Base cadastral pública de valores de m² por SQL da Planta Genérica de Valores da Prefeitura de São Paulo.",cac09fdd3b7250eb,1616,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1Is1EXhkRb_4fTd37l0FLaQlzZXxtOK4z,Atualizacacao_Q14_anoref2025_PART_2266.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do pipeline como layer SILVER, chunk_id e referências a tabelas estruturadas.",b44064dc6c32f0b1,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1GicL9-vtBL-n7b-mfxnwUFPH2KAF_mD8,Atualizacacao_Q14_anoref2025_PART_2258.md,text/markdown,md,1613,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Base cadastral pública de valores de m² por setor, quadra e lote (SQL) da Prefeitura.",11fdf4ced4da9d85,1613,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1z0KYi4Gva1ghoS1Z0OkM182FI9_DnmXy,Atualizacacao_Q14_anoref2025_PART_2254.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Metadados de pipeline como layer SILVER, chunk_id e referência a tabela indicam documento re-trabalhado por nós.",06a1e7fa608c4b93,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1t33MnyAj-iXRpQNeUGvNWQcU0YVJzOSg,Atualizacacao_Q14_anoref2025_PART_2240.md,text/markdown,md,1618,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Dados oficiais de valores de m2 por SQL da Planta Genérica de Valores da Prefeitura de São Paulo.",55cc7d4b118f00cb,1618,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1CaVS872XJSCSQ46QZgR7fsVBFGcfQbL8,Atualizacacao_Q14_anoref2025_PART_2232.md,text/markdown,md,568,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados de pipeline como layer SILVER e chunk_id indicam processamento e divisão interna.",a3362621b2468e3b,568,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1el2WULOVsI2PM2baZK6ZHpfha9nRUZO9,Atualizacacao_Q14_anoref2025_PART_2227.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do pipeline como layer SILVER, chunk_id e referências a tabelas extraídas.",fb9a8639958eb053,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1bqG-nMzv52Vlyg1jUyQcsgR69giSi9Wq,Atualizacacao_Q14_anoref2025_PART_2225.md,text/markdown,md,1608,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Base cadastral pública (PGV) com padrão de Setor-Quadra-Lote (SQL) da Prefeitura de São Paulo.",32845440a46a83e9,1608,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1sY1Csx9RSRmcZZs1MAPfzOfV9DOk85vZ,Atualizacacao_Q14_anoref2025_PART_2206.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Metadados como layer SILVER, chunk_id e REF_TABELA indicam processamento pelo nosso pipeline de IA.",8f616c2252762fb3,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1JeNO4aXrOKL5WYkYZm9_DsHqaeo2X2wr,Atualizacacao_Q14_anoref2025_PART_2184.md,text/markdown,md,525,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados de processamento interno como chunk_id e layer SILVER caracterizam nosso pipeline.",dedf8e095547f396,525,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1b6D7q5V1d79UmUstOYweKIcNiKqh7qGc,Atualizacacao_Q14_anoref2025_PART_2162.md,text/markdown,md,1599,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Base cadastral pública (PGV) com setores, quadras e valores unitários de metro quadrado da Prefeitura.",b7e72937b88aa208,1599,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1Tk40zXpYmzFLhuKIhm9wJN79e1JD8Fjz,Atualizacacao_Q14_anoref2025_PART_2158.md,text/markdown,md,199,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados como layer SILVER, chunk_id e referências a tabelas indicam processamento pelo nosso pipeline.",50ea1d2edc8cdc27,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
17w_-jbyP_aUXHcpKWXGbjzD5M7-B03fX,Atualizacacao_Q14_anoref2025_PART_2146.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Metadados do nosso pipeline como layer SILVER, chunk_id e referências a tabelas estruturadas.",67a0d8e463dad165,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1RvcXYJR_M_P6-AvDQuDul_PhV1evGskk,Atualizacacao_Q14_anoref2025_PART_2124.md,text/markdown,md,525,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados internos como 'layer: SILVER' e 'chunk_id' gerados pelo nosso pipeline.",81b5df4c188bd77e,525,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1h8qUny5NlULU3Y1WDGeZZyvXwSv4bxiA,Atualizacacao_Q14_anoref2025_PART_2109.md,text/markdown,md,525,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Base cadastral pública com numeração de Setor, Quadra e Lote (SQL) típica do IPTU de São Paulo.",63aa8e03e3ca825d,525,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1M3nv7GpXZ84m9YAbjMZ_q4Xr1T_-ozQx,Atualizacacao_Q14_anoref2025_PART_2087.md,text/markdown,md,1598,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Estrutura de Setor, Quadra e Lote (SQL) típica da base cadastral oficial do IPTU de São Paulo.",693b54400be059b3,1598,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1f3642bK4mJaMB0SkuBnK-SaOXYTSTex-,Atualizacacao_Q14_anoref2025_PART_2063.md,text/markdown,md,1617,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Base cadastral pública de valores de m² por SQL (PGV) da Prefeitura de São Paulo.",13b8afa8240ea0f4,1617,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1SPYV-8Q_YJX447uxqCuaDEy_QHKzMeWp,Atualizacacao_Q14_anoref2025_PART_2059.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do pipeline como layer SILVER, chunk_id e referências a tabelas ancoradas.",d35fea865aad6d2f,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
14QeqRMP3PlHKKSdcmeFP866QvxCpSMve,Atualizacacao_Q14_anoref2025_PART_2058.md,text/markdown,md,569,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados de pipeline de IA como chunk_id e layer SILVER indicam documento gerado por nós.",69c89b67fc93d2f3,569,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1i1ikRp-6Zorvfz8aCP78SEtsq1uPK3cb,Atualizacacao_Q14_anoref2025_PART_2047.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Metadados como layer SILVER, chunk_id e referências estruturadas indicam processamento pelo nosso pipeline.",1fa015f8fb0b8e08,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1Amr6K7CcjdOXox3BdzZ9RKHg3Gb6sDxA,Atualizacacao_Q14_anoref2025_PART_2038.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Metadados de pipeline como layer SILVER, chunk_id e referências estruturadas indicam processamento interno.",8797d79eb59e90c9,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1uyh712i5MUY_JnpX5rwHZvs4qNulpw8f,Atualizacacao_Q14_anoref2025_PART_2022.md,text/markdown,md,532,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados do nosso pipeline como 'layer: SILVER' e 'chunk_id' indicam documento transformado.",f521dc0a047271e3,532,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
17OultFD0E3s55yqxWW1ukMYYJOY1Awt6,Atualizacacao_Q14_anoref2025_PART_1979.md,text/markdown,md,1598,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Base cadastral pública da Planta Genérica de Valores (PGV) da Prefeitura de São Paulo.",2e30c1b0716ef77b,1598,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1dY2wtlqz_o38JhvJOmEXJcUHsHxVPNs1,Atualizacacao_Q14_anoref2025_PART_1973.md,text/markdown,md,1598,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados de pipeline como layer SILVER e chunk_id indicam documento re-trabalhado por nós.",0364f9755c5d69f0,1598,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1uLtoYaggK-CV6wX29ReLnoyACOq-koW1,Atualizacacao_Q14_anoref2025_PART_1948.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Metadados como layer SILVER e chunk_id indicam estruturação e divisão pelo nosso pipeline de IA.",efe17e6b67ff1288,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1Uc8Z2cQKqwUnDOgIWdxjvpZr_B4lCn2A,Atualizacacao_Q14_anoref2025_PART_1944.md,text/markdown,md,599,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados 'layer: SILVER' e 'chunk_id' indicam documento segmentado pelo nosso pipeline de dados.",f378f6df168270f6,599,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1uF7Pk0vC9c1EA1XSjKLJcIZ_E5WyXz9u,Atualizacacao_Q14_anoref2025_PART_1942.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Metadados como layer SILVER, chunk_id e referências a tabelas indicam processamento pelo nosso pipeline.",311e2fd33e916d14,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1fEzbL5E-Hdb8m-YeDuS9GG2IhLG-b0OE,Atualizacacao_Q14_anoref2025_PART_1937.md,text/markdown,md,1589,OFICIAL,sim,texto_nativo+llm,alta,"LLM(flash,alta): Valores de m² por SQL da Planta Genérica de Valores oficial da Prefeitura de São Paulo.",981535350bd15233,1589,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
15f02JmpKeTbWAhY7vFGjnTSGdYHKLJP0,Atualizacacao_Q14_anoref2025_PART_1934.md,text/markdown,md,1589,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do nosso pipeline como layer SILVER e chunk_id no cabeçalho.",9e641bc9317756e2,1589,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1UW9YjpQZsmEXPPmCbTdBFR2y1p6EAUUp,Atualizacacao_Q14_anoref2025_PART_1928.md,text/markdown,md,1616,OFICIAL,sim,texto_nativo+llm,media,"LLM(flash,media): Base cadastral pública contendo valores venais por SQL (Setor-Quadra-Lote) do município de São Paulo.",98ea988e7c1dedf9,1616,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1E7L6U50AOHCZVxj5taajpz1UZRSC_ZXM,Atualizacacao_Q14_anoref2025_PART_1882.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do pipeline como layer SILVER, chunk_id e referências estruturadas.",9fc23228afc07838,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1rWZOUwGus8ULrWbW6wb_7IcPegqrAfQm,Atualizacacao_Q14_anoref2025_PART_1861.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do nosso pipeline como layer SILVER, chunk_id e referências estruturadas.",e34c0b5ebd3aa744,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1x6qitlKadPEF36XcwAixJhtm9buIHV5Z,Atualizacacao_Q14_anoref2025_PART_1855.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do pipeline como layer SILVER, chunk_id e referências estruturadas.",acca7d7ff1a39502,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1zvjzraOlH4_TYOxMBDj0UagTTTMNr0ma,Atualizacacao_Q14_anoref2025_PART_1850.md,text/markdown,md,1615,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados de chunking e camada SILVER indicam documento gerado pelo nosso pipeline.",4f6d1839c7478c21,1615,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1_mF9h_Cz-Mx7lFz7X0L_Dyi9GXH7gclJ,Atualizacacao_Q14_anoref2025_PART_1839.md,text/markdown,md,526,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados 'layer: SILVER' e 'chunk_id' indicam processamento e divisão em chunks pelo nosso pipeline.",0f01caf308359bea,526,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1m0JDPrOg4-AfQku9gGkIAMFj6XL16ZB4,Atualizacacao_Q14_anoref2025_PART_1836.md,text/markdown,md,526,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Contém metadados de pipeline de IA (layer SILVER e chunk_id) sobre dados cadastrais de IPTU.",0cebe349123f93d9,526,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
19BoLacLNR00XhXkeOc4iAWsUxZZwdwWr,Atualizacacao_Q14_anoref2025_PART_1818.md,text/markdown,md,565,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados do nosso pipeline como layer SILVER e chunk_id indicam documento processado por nós.",edb789267abaaa91,565,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1n_Z9ztPLGxjcqgbwdVSDG-ms8Z5lMprr,Atualizacacao_Q14_anoref2025_PART_1792.md,text/markdown,md,199,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do pipeline como layer SILVER, chunk_id e referências a tabelas geradas.",0abb1f0bcac374d7,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1dfWD10GzJ96P-vZ-5fXNtn9J6PGhzKGE,Atualizacacao_Q14_anoref2025_PART_1789.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Metadados de chunking, layer SILVER e referências a tabelas indicam processamento pelo nosso pipeline.",520b4ef679ee0f26,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
15vhPf-e1OuVn5W1wCmILcN79-jnQ8J8a,Atualizacacao_Q14_anoref2025_PART_1786.md,text/markdown,md,199,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do nosso pipeline como layer SILVER, chunk_id e referências estruturadas.",05720fd552343bc2,198,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
10YABq0GJPeoO80FNgN9psAXVMiq8yomQ,Atualizacacao_Q14_anoref2025_PART_1779.md,text/markdown,md,568,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados de chunking e layer SILVER gerados pelo nosso pipeline de IA.",af108b4137fe612e,568,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
16aCwL12DOtxi83YSGvW9PuC5QjH2tHfV,Atualizacacao_Q14_anoref2025_PART_1767.md,text/markdown,md,561,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Metadados do nosso pipeline como layer SILVER e chunk_id indicam documento transformado.",8aecc5018a2c9ca4,561,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1wKtosiig5Rb51MC3hj8upwW7UNbqFUYQ,Atualizacacao_Q14_anoref2025_PART_1758.md,text/markdown,md,554,CRIADO,sim,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do nosso pipeline como 'layer: SILVER' e 'chunk_id' no cabeçalho.",4d1b168abe0e6459,554,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
