categoria,titulo,drive_id,mime,tamanho_bytes,pasta,view_url
LEI_MUNICIPAL_IPTU,LEI Nº 18.081 DE 19 DE JANEIRO DE 2024 « Catálogo de Legislação Municipal.pdf,1l6BEAUryN8TIW3KSqpEIAUXjbvu2FA6I,application/pdf,675351,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1l6BEAUryN8TIW3KSqpEIAUXjbvu2FA6I/view
LEI_MUNICIPAL_IPTU,LEI Nº 18.095 de 19 de Março de 2024.pdf,1B2aLXzlZY837l2BwTcGhXGDRNcK5QZ98,application/pdf,5215026,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1B2aLXzlZY837l2BwTcGhXGDRNcK5QZ98/view
LEI_MUNICIPAL_IPTU,LEI Nº 18.177 DE 25 DE JULHO DE 2024 « Catálogo de Legislação Municipal.pdf,1TVYkcjCIYOSYr_vNzMltuyxUjWkqVA1C,application/pdf,189974,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1TVYkcjCIYOSYr_vNzMltuyxUjWkqVA1C/view
LEI_MUNICIPAL_IPTU,LEI Nº 18.209 DE 20 DE DEZEMBRO DE 2024 « Catálogo de Legislação Municipal.pdf,1c2LQ22vpNM2-suKYJNTJ-PgUKGLF50j6,application/pdf,121605,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1c2LQ22vpNM2-suKYJNTJ-PgUKGLF50j6/view
LEI_MUNICIPAL_IPTU,LEI Nº 18.222 DE 27 DE DEZEMBRO DE 2024 « Catálogo de Legislação Municipal.pdf,1k8ezfvkmMOiUsoL_pzA-vBIUhm44SvmC,application/pdf,448283,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1k8ezfvkmMOiUsoL_pzA-vBIUhm44SvmC/view
LEI_MUNICIPAL_IPTU,LEI Nº 18.270 de 12 de Junho de 2025.pdf,1F8Bcj4DfmKt3-uFsXdMO7CqMqO70hgcj,application/pdf,2857618,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1F8Bcj4DfmKt3-uFsXdMO7CqMqO70hgcj/view
LEI_MUNICIPAL_IPTU,LEI Nº 18.298 DE 17 DE SETEMBRO DE 2025 « Catálogo de Legislação Municipal.pdf,1F__Xn0_m3May46FpP3e6YFNloTdqdfwh,application/pdf,70882,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1F__Xn0_m3May46FpP3e6YFNloTdqdfwh/view
LEI_MUNICIPAL_IPTU,LEI Nº 18.330 de 11 de Novembro de 2025.pdf,1Z3MjJAnPPqHh6UKZ9mNC9PpfaDbDXEKI,application/pdf,1999795,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1Z3MjJAnPPqHh6UKZ9mNC9PpfaDbDXEKI/view
LEI_MUNICIPAL_IPTU,LEI Nº 6.989 de 29 de Dezembro de 1966.pdf,1XU4Ol06BrfVp3xhUepIr26nhZaKNo0UW,application/pdf,12503958,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1XU4Ol06BrfVp3xhUepIr26nhZaKNo0UW/view
LEI_MUNICIPAL_IPTU,MAPA da Lei nº 18081_2024.pdf,1ekB9Ufwq_xA05LtUxbYakAkEC_kZ45P-,application/pdf,14395495,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1ekB9Ufwq_xA05LtUxbYakAkEC_kZ45P-/view
LEI_MUNICIPAL_IPTU,RAZÕES DO VETO AO PROJETO DE LEI Nº 272_2015; OFÍCIO DE 22 DE MARÇO DE 2016 « Catálogo de Legislação Municipal.pdf,1vn2hJEakthUiKiX3_LymPNA6vl2hmigg,application/pdf,110997,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1vn2hJEakthUiKiX3_LymPNA6vl2hmigg/view
LEI_MUNICIPAL_IPTU,Tabela - Faixa de consumo mensal em kWh X Valor em R$ LEI Nº 17.719 de 26 de Novembro de 2021.pdf,1ecFHFCR5hgAJ9A4oH3qcy_hjP67F7Acc,application/pdf,177281,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1ecFHFCR5hgAJ9A4oH3qcy_hjP67F7Acc/view
IPTU_TRIBUTARIO_DOUTRINA,## Extração concluída — 11 arquivos IPTU-TDC.txt,1TnUM4z0vC9IqVqtMuFnf0HU0KmkBF33L,text/plain,12189,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1TnUM4z0vC9IqVqtMuFnf0HU0KmkBF33L/view
IPTU_TRIBUTARIO_DOUTRINA,A inconstitucionalidade do IPTU de Salvador _ Jusbrasil.pdf,1PSw0EHD-L6A-0eOiMo8Wjbuzo3aBf9pD,application/pdf,977499,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1PSw0EHD-L6A-0eOiMo8Wjbuzo3aBf9pD/view
IPTU_TRIBUTARIO_DOUTRINA,A possibilidade de isenção do IPTU por APP no município de Campinas (SP) _ Jusbrasil.pdf,13mH9mm-2Tq8UuKmToSyy17nRiFadDKg4,application/pdf,285715,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/13mH9mm-2Tq8UuKmToSyy17nRiFadDKg4/view
IPTU_TRIBUTARIO_DOUTRINA,Base de cálculo do IPTU - Migalhas.pdf,1R7y8V5dGTH4ItryiRfQJsiIn0lKlFV8z,application/pdf,538085,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1R7y8V5dGTH4ItryiRfQJsiIn0lKlFV8z/view
IPTU_TRIBUTARIO_DOUTRINA,Base de cálculo do IPTU.pdf,1OzLQzlZzE3nr1eOI6qRm60J3_Ev5GrQJ,application/pdf,467450,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1OzLQzlZzE3nr1eOI6qRm60J3_Ev5GrQJ/view
IPTU_TRIBUTARIO_DOUTRINA,Comprador de imóvel financiado é responsável pelo IPTU.pdf,1Hrof6KIDJYxa5jA3lsbhCPA-zkkCr6VP,application/pdf,3043281,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1Hrof6KIDJYxa5jA3lsbhCPA-zkkCr6VP/view
IPTU_TRIBUTARIO_DOUTRINA,Dino suspende julgamento sobre imunidade de IPTU a imóveis estatais.pdf,1YN-DkjbsD8Y-xt0Z9L3vUwm9UPAsLDde,application/pdf,893360,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1YN-DkjbsD8Y-xt0Z9L3vUwm9UPAsLDde/view
IPTU_TRIBUTARIO_DOUTRINA,Dono de imóvel em área de preservação não precisa pagar IPTU.pdf,1YKPOozkmybFXc-anqXJgWtTCMrC9A1O2,application/pdf,1823662,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1YKPOozkmybFXc-anqXJgWtTCMrC9A1O2/view
IPTU_TRIBUTARIO_DOUTRINA,Dívidas de ITBI e cartório não permitem penhorar bem de família.pdf,1M_GhuuTwS1yk2zSjpTZ2YwL5CZb7ZTt9,application/pdf,2324296,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1M_GhuuTwS1yk2zSjpTZ2YwL5CZb7ZTt9/view
IPTU_TRIBUTARIO_DOUTRINA,Fachin restabelece lei municipal que atualizou base de cálculo do IPTU - Migalhas.pdf,1zMgKevbn6rsIX1sXMNbv2lbjlQRTNlCB,application/pdf,530967,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1zMgKevbn6rsIX1sXMNbv2lbjlQRTNlCB/view
IPTU_TRIBUTARIO_DOUTRINA,GUIAS DE ITBI PAGAS (1).xlsx,1fJflpi0oVmGAEvQjD9eebUwJcrOAFy2H,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,3071806,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1fJflpi0oVmGAEvQjD9eebUwJcrOAFy2H/view
IPTU_TRIBUTARIO_DOUTRINA,GUIAS DE ITBI PAGAS (28012026) XLS.xlsx,1IvF7JkpiUWwGMZKaYPM9876ASF_YgjMt,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,46666755,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1IvF7JkpiUWwGMZKaYPM9876ASF_YgjMt/view
IPTU_TRIBUTARIO_DOUTRINA,GUIAS-DE-ITBI-PAGAS-2023.xlsx,1ZESc3arRBppUx9HNMdsYDQh8Urnupsrh,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,35347867,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1ZESc3arRBppUx9HNMdsYDQh8Urnupsrh/view
IPTU_TRIBUTARIO_DOUTRINA,GUIAS-DE-ITBI-PAGAS-2024.xlsx,1DEzDLix11FtG_1lhKY1qhnXJAu23Nny_,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,32919810,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1DEzDLix11FtG_1lhKY1qhnXJAu23Nny_/view
IPTU_TRIBUTARIO_DOUTRINA,GUIAS_DE_ITBI_PAGAS_(2019).xlsx,1dd1x5JxHS-JAc4Grsuucn1ly-X1NT9KD,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,20591454,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1dd1x5JxHS-JAc4Grsuucn1ly-X1NT9KD/view
IPTU_TRIBUTARIO_DOUTRINA,GUIAS_DE_ITBI_PAGAS_(2020).xlsx,1exBLt0dNS6uP604XnXUWGL9Qwtj8idu3,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,22212518,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1exBLt0dNS6uP604XnXUWGL9Qwtj8idu3/view
IPTU_TRIBUTARIO_DOUTRINA,GUIAS_DE_ITBI_PAGAS_(2021).xlsx,1sxMxJ2EKIll7-vpGJTv6TLptDSJDOg1d,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,34093242,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1sxMxJ2EKIll7-vpGJTv6TLptDSJDOg1d/view
IPTU_TRIBUTARIO_DOUTRINA,GUIAS_DE_ITBI_PAGAS_12-2022.xlsx,1uQw1WO9Bu5B_wnFDpC-K3gVzKKkCX0AY,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,32681481,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1uQw1WO9Bu5B_wnFDpC-K3gVzKKkCX0AY/view
IPTU_TRIBUTARIO_DOUTRINA,guias_de_itbi_pagas_2006.xlsx,1AeNFgVhXDZ66DyBMu2FPvu71o0x2PWnv,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,21872540,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1AeNFgVhXDZ66DyBMu2FPvu71o0x2PWnv/view
IPTU_TRIBUTARIO_DOUTRINA,guias_de_itbi_pagas_2007.xlsx,1NIC90aYDZeYg1KqPusbQP03mjJAIT4eL,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,23103380,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1NIC90aYDZeYg1KqPusbQP03mjJAIT4eL/view
IPTU_TRIBUTARIO_DOUTRINA,guias_de_itbi_pagas_2008.xlsx,1CZegdbWD_8wtvoufFXre6rHJa30IiGty,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,26114817,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1CZegdbWD_8wtvoufFXre6rHJa30IiGty/view
IPTU_TRIBUTARIO_DOUTRINA,guias_de_itbi_pagas_2009.xlsx,1nWmPE4ivH1Vj3DX4chGAPIb10vXKtAY5,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,23969035,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1nWmPE4ivH1Vj3DX4chGAPIb10vXKtAY5/view
IPTU_TRIBUTARIO_DOUTRINA,guias_de_itbi_pagas_2010.xlsx,19wCVbWHXVs9AGF3aVo7ClNm4EHeS4hTC,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,24606760,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/19wCVbWHXVs9AGF3aVo7ClNm4EHeS4hTC/view
IPTU_TRIBUTARIO_DOUTRINA,guias_de_itbi_pagas_2011.xlsx,1cnv7OdGP2iqu7O_0qtVYWRY_4UWQ8M0d,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,23608110,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1cnv7OdGP2iqu7O_0qtVYWRY_4UWQ8M0d/view
IPTU_TRIBUTARIO_DOUTRINA,guias_de_itbi_pagas_2012.xlsx,1lIqmcYJ8umsJNUtMx4SwVBqTsUFSXkz9,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,22766254,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1lIqmcYJ8umsJNUtMx4SwVBqTsUFSXkz9/view
IPTU_TRIBUTARIO_DOUTRINA,guias_de_itbi_pagas_2013.xlsx,1SfnE6j9ldJJPS7aANddL44xpNmVqLZZZ,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,23230864,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1SfnE6j9ldJJPS7aANddL44xpNmVqLZZZ/view
IPTU_TRIBUTARIO_DOUTRINA,guias_de_itbi_pagas_2014.xlsx,12EWDLKUquA9lLjfmCIQkTI2eyE0JMMF4,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,19844905,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/12EWDLKUquA9lLjfmCIQkTI2eyE0JMMF4/view
IPTU_TRIBUTARIO_DOUTRINA,guias_de_itbi_pagas_2015.xlsx,1gD4UQqbNqEZVsRhiyoqrkyEtvY2-Z58R,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,16952228,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1gD4UQqbNqEZVsRhiyoqrkyEtvY2-Z58R/view
IPTU_TRIBUTARIO_DOUTRINA,guias_de_itbi_pagas_2016.xlsx,1Ce1vTcxVUhOqawurxoVXNNu5FbmIB8Kt,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,15090479,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1Ce1vTcxVUhOqawurxoVXNNu5FbmIB8Kt/view
IPTU_TRIBUTARIO_DOUTRINA,guias_de_itbi_pagas_2017.xlsx,1DrWLPXozufPLGonW-bZYMFaBfcX-lF9f,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,16645881,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1DrWLPXozufPLGonW-bZYMFaBfcX-lF9f/view
IPTU_TRIBUTARIO_DOUTRINA,guias_de_itbi_pagas_2018.xlsx,1G_qUEJysBqHtPGP7A1xTI9RiZgu7QDSw,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,17736135,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1G_qUEJysBqHtPGP7A1xTI9RiZgu7QDSw/view
IPTU_TRIBUTARIO_DOUTRINA,Inconstitucionalidade da cobrança de IPTU em concessões ferroviárias.pdf,1NjN418uGT5qIxFVQHHXlc3VmHy32j44F,application/pdf,2575309,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1NjN418uGT5qIxFVQHHXlc3VmHy32j44F/view
IPTU_TRIBUTARIO_DOUTRINA,IPTU sobre imóveis federais cedidos a concessionários.pdf,1AEmAZVFRZE_nn-si_4mn2iy_KqAMVjBU,application/pdf,2893591,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1AEmAZVFRZE_nn-si_4mn2iy_KqAMVjBU/view
IPTU_TRIBUTARIO_DOUTRINA,IPTU Verde_ projeto de lei estabelece descontos para imóveis que adotam medidas de preservação do meio ambiente _ Jusbrasil.pdf,1YOprfkxFJI7MGFZ8ueJLXwfkQ8FYpUEJ,application/pdf,264527,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1YOprfkxFJI7MGFZ8ueJLXwfkQ8FYpUEJ/view
IPTU_TRIBUTARIO_DOUTRINA,IPTU-TDC_stj-tema-1113.txt,1hn5EMuJSXk9OEDejiDAXkT642iHGHl6e,text/plain,1172,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1hn5EMuJSXk9OEDejiDAXkT642iHGHl6e/view
IPTU_TRIBUTARIO_DOUTRINA,IPTU-TDC_stj-tema-1158.txt,11BR6tZ4zPXIcaIBeRRQz4P5D4j61RSgy,text/plain,782,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/11BR6tZ4zPXIcaIBeRRQz4P5D4j61RSgy/view
IPTU_TRIBUTARIO_DOUTRINA,IPTU-TDC_stj-tema-1350.txt,1unv2IGIh-d6L4fOC5BMjf_Yo2HcuJfbq,text/plain,788,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1unv2IGIh-d6L4fOC5BMjf_Yo2HcuJfbq/view
IPTU_TRIBUTARIO_DOUTRINA,IPTU-TDC_stj-tema-174 (1).txt,19QtvSOOJI1cwjalzNx4PghcPbJ4tbBWu,text/plain,668,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/19QtvSOOJI1cwjalzNx4PghcPbJ4tbBWu/view
IPTU_TRIBUTARIO_DOUTRINA,IPTU-TDC_stj-tema-174.txt,1JUK_uiInZdrdMNDKpXHA-h4GA2T8c_dv,text/plain,668,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1JUK_uiInZdrdMNDKpXHA-h4GA2T8c_dv/view
IPTU_TRIBUTARIO_DOUTRINA,IPTU-TDC_stj-tema-262 (1).txt,17gTnZrKAXVrxRQA0wFHVmqcwBTwii6_J,text/plain,714,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/17gTnZrKAXVrxRQA0wFHVmqcwBTwii6_J/view
IPTU_TRIBUTARIO_DOUTRINA,IPTU-TDC_stj-tema-262.txt,1Y467rZEJ4XMTCVWHp6vGYLhiHTshh2cC,text/plain,714,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1Y467rZEJ4XMTCVWHp6vGYLhiHTshh2cC/view
IPTU_TRIBUTARIO_DOUTRINA,IPTU-TDC_stj-tema-399.txt,1kM0REyUDnSQmd8y5l3yu8nuAVyP3F_Yt,text/plain,679,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1kM0REyUDnSQmd8y5l3yu8nuAVyP3F_Yt/view
IPTU_TRIBUTARIO_DOUTRINA,IPTU-TDC_stj-tema-566.txt,1d8KUZh9aNeNympMGkPLirbMuoHGPoLFq,text/plain,1089,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1d8KUZh9aNeNympMGkPLirbMuoHGPoLFq/view
IPTU_TRIBUTARIO_DOUTRINA,IPTU_ análise dos seus aspectos centrais e de suas principais controvérsias _ Jusbrasil.pdf,1tswnAIPL084asIagr34Z5V-RSTmWooA2,application/pdf,1227714,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1tswnAIPL084asIagr34Z5V-RSTmWooA2/view
IPTU_TRIBUTARIO_DOUTRINA,IPTU_2026.csv,1HPvwPOkjRwlC4dfgEYpYkfyDJ5l94tNM,text/csv,937865216,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1HPvwPOkjRwlC4dfgEYpYkfyDJ5l94tNM/view
IPTU_TRIBUTARIO_DOUTRINA,"Joaquim Marcelo Barbosa da Silva., Parcelamento ou edificação compulsórios, IPTU progressivo no tempo e a desapropriação com pagamento de títulos, Livro.pdf",1EmLbI3p4y25HsuDYlAZUnWJ-N-UnnGtv,application/pdf,105944,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1EmLbI3p4y25HsuDYlAZUnWJ-N-UnnGtv/view
IPTU_TRIBUTARIO_DOUTRINA,MIGALHAS nº 6.206.pdf,1o30Od6wzKd8-hDcdPa_pwE0EsZqzofq3,application/pdf,1344373,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1o30Od6wzKd8-hDcdPa_pwE0EsZqzofq3/view
IPTU_TRIBUTARIO_DOUTRINA,MINERACAO_IPTU_SP_Teses_Impugnacao_Base_Calculo.txt,1vhATHGrA0FXajJ-nAYCInosYxR35SiMq,text/plain,10412,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1vhATHGrA0FXajJ-nAYCInosYxR35SiMq/view
IPTU_TRIBUTARIO_DOUTRINA,Município não deve cobrar IPTU retroativo sobre terreno.pdf,1KwSD2SO6cxnMMlFLgVIaPd2dfi2yg3Xx,application/pdf,4737789,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1KwSD2SO6cxnMMlFLgVIaPd2dfi2yg3Xx/view
IPTU_TRIBUTARIO_DOUTRINA,O Dragão _ Jusbrasil.pdf,1FJbRaFbadkIe66Q4MMzY4mPt2bLJpUsu,application/pdf,294688,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1FJbRaFbadkIe66Q4MMzY4mPt2bLJpUsu/view
IPTU_TRIBUTARIO_DOUTRINA,Pesquisa_Academica_IPTU_Tributario_Avaliacao.txt,1SsWh5ubmICp3ogN1XBHT6sLIQak3_iCn,text/plain,18617,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1SsWh5ubmICp3ogN1XBHT6sLIQak3_iCn/view
IPTU_TRIBUTARIO_DOUTRINA,Pesquisa_IPTU_Direito_Tributario_Engenharia_Avaliacoes.txt,1qORYAgd9jkovRSvrdroV_a--ll-Vs9JA,text/plain,15881,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1qORYAgd9jkovRSvrdroV_a--ll-Vs9JA/view
IPTU_TRIBUTARIO_DOUTRINA,"PGV suspensa, ITBI paralisado_ O limbo tributário de piracicaba - Migalhas.pdf",1O-3dTSke1P_LpD8kzbid_L6u1H2qTeFt,application/pdf,857616,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1O-3dTSke1P_LpD8kzbid_L6u1H2qTeFt/view
IPTU_TRIBUTARIO_DOUTRINA,PLANILHA_ENRIQUECIDA_FINAL_ITBI_V2.csv,1R0NzBWR62l3Mw7onglejR3rwGQimXbre,text/csv,2968042,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1R0NzBWR62l3Mw7onglejR3rwGQimXbre/view
IPTU_TRIBUTARIO_DOUTRINA,Propriedade e desigualdade_ IPTU e acesso à habitação em São Paulo (1995-2020).pdf,12CJLuuFp13-Xvi3tdL_6--zRHlOGNNC9,application/pdf,789848,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/12CJLuuFp13-Xvi3tdL_6--zRHlOGNNC9/view
IPTU_TRIBUTARIO_DOUTRINA,Reforma tributária e novas regras para ITBI e IPTU.pdf,1icLSP8440SItGF-ylxSZiOCvt5rnIkrL,application/pdf,1631333,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1icLSP8440SItGF-ylxSZiOCvt5rnIkrL/view
IPTU_TRIBUTARIO_DOUTRINA,RELATORIO_INTELIGENCIA_TRIBUTARIA_IPTU (1).txt,1J12hnvVtcVQnMwGMjqLLFU4j_a2NgYzP,text/plain,7629,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1J12hnvVtcVQnMwGMjqLLFU4j_a2NgYzP/view
IPTU_TRIBUTARIO_DOUTRINA,RELATORIO_INTELIGENCIA_TRIBUTARIA_IPTU.txt,1ejlX1FAZpjW1Hi8M6eLF-jVyHoPGj3Qr,text/plain,12056,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1ejlX1FAZpjW1Hi8M6eLF-jVyHoPGj3Qr/view
IPTU_TRIBUTARIO_DOUTRINA,Relatorio_Inteligencia_Tributaria_IPTU_2026.txt,1miP58OB8r07qKOE-K-Pz6YP-X-dwRHhC,text/plain,4647,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1miP58OB8r07qKOE-K-Pz6YP-X-dwRHhC/view
IPTU_TRIBUTARIO_DOUTRINA,REPOSITORIO PUCSP_ Imposto sobre a propriedade predial e territorial urbana_ um estudo sobre o critério material da regra matriz de incidência tributária.pdf,1Q4x-rbKlMoGIq6zHWjSt2qCm0BtsK3uM,application/pdf,185519,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1Q4x-rbKlMoGIq6zHWjSt2qCm0BtsK3uM/view
IPTU_TRIBUTARIO_DOUTRINA,REPOSITORIO PUCSP_ IPTU e progressividade fiscal.pdf,1h3cpjMtrGbwZH-DU-iCguQaOLzr0wSMY,application/pdf,183555,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1h3cpjMtrGbwZH-DU-iCguQaOLzr0wSMY/view
IPTU_TRIBUTARIO_DOUTRINA,REPOSITORIO PUCSP_ Materialidade e Base de Cálculo do IPTU.pdf,1An5-QsVrBy0-tmMSSo4fZAu6Yf-WnCIY,application/pdf,184265,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1An5-QsVrBy0-tmMSSo4fZAu6Yf-WnCIY/view
IPTU_TRIBUTARIO_DOUTRINA,Repositório Institucional UFC_ Avaliação imobiliária para fins tributários_ um estudo do método evolutivo aplicado no cálculo do IPTU de Fortaleza-CE.pdf,1aswiJ3kY25YbgTkuG34zJbgpFSQoGw0D,application/pdf,1286147,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1aswiJ3kY25YbgTkuG34zJbgpFSQoGw0D/view
DECRETO_MUNICIPAL,Anexo I do Decreto 58_289_2018.pdf,1ADStSbYhp9byERMW2vvEBuLuuAvxG1Mb,application/pdf,121684,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1ADStSbYhp9byERMW2vvEBuLuuAvxG1Mb/view
DECRETO_MUNICIPAL,Anexo V do Decreto 58.289_2018.pdf,1XwbeX64SbWTeAIdRotqmFydZAa6FcPPs,application/pdf,93231,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1XwbeX64SbWTeAIdRotqmFydZAa6FcPPs/view
DECRETO_MUNICIPAL,Anexo Único do Decreto 52.884_2011.pdf,1upT7KQ2GMacQc-0uFS-rxM-ec_O48A1i,application/pdf,309225,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1upT7KQ2GMacQc-0uFS-rxM-ec_O48A1i/view
DECRETO_MUNICIPAL,ARQUIP _ DOSP - 105163385 - Decreto.pdf,1CYAD8JIelwJRRMhJ33CYMb_Ra5lA_-NA,application/pdf,371553,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1CYAD8JIelwJRRMhJ33CYMb_Ra5lA_-NA/view
DECRETO_MUNICIPAL,ARQUIP _ DOSP - 148669538 - Decreto.pdf,1wgmDArNgFALh0RypRZnT45pk6XcSKRVd,application/pdf,152459,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1wgmDArNgFALh0RypRZnT45pk6XcSKRVd/view
DECRETO_MUNICIPAL,"decreto n.59.263, de 05.06.2013.pdf",1lixqSHNwb-fKnHWkst1upJfr2KbeqpIx,application/pdf,391398,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1lixqSHNwb-fKnHWkst1upJfr2KbeqpIx/view
DECRETO_MUNICIPAL,DECRETO Nº 52.884 DE 28 DE DEZEMBRO DE 2011 « Catálogo de Legislação Municipal.pdf,1TNDxjtBm4ruAdBrYmroQwlsoNoVB11Vm,application/pdf,107350,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1TNDxjtBm4ruAdBrYmroQwlsoNoVB11Vm/view
